,transfus_yes,trans_loss,Accrete,AdmBishop,Admcervpos,Admconsistency,Admcontract,AdmDBP,Admefface,Admpresent,AdmSBP,Analgesia,Augment,BESTGA,breech,breech9,chorio,chorio9,CS_Breech,CS_Chorio,CS_Emerg,CS_Fforceps,CS_Finduct,CS_FTP,CS_FVBAC,CS_NRFHT,CS_Other,CS_Shoulder,Dehiscence,Delfetalpos,Delmode,Dilat_lst,eclamp,Episiotomy,FSE,GAmethod,HosEpiNurse,HosEpitype,Hyp_any,Hyp_calc,Hyp_clon,Hyp_hydr,Hyp_othr,Ind_Unkn,Induction,Inoxy_incrdose,intra_abruptio,intra_previa,Intrachorio,Intrafetdistress,Intrafever,IntraMgSO,Intratocolytix,IUPC,Lac_Cerv,Lac_Majoth,Lac_Majperi,Lac_Min,Lac_None,Lac_Other,M_pre,Malpresentation9,Meconium,Momseizure,MthInd_AROM,MthInd_Oxy,Operative,Presentdel,Prolapse,ROM,ROMmeth,SE_pre,Shoulder,spontlabor,TrialLabor,Urupture,vertex,Activeherpes,Admreason,Alcohol,Anteabruption,Anteanemia,Anteasthma,Antebleed3,AnteCHBP,Antechorio,Antefetaldth,Antefetdistress,AnteGBS,AnteGDM,Antehospital,AnteLGA,Anteprevia,AnteSGA,AnteSTD,Antesteroid,Antethrombo,Antethyroid,AnteUTI,ART,Cerclage,ChronicHBP,CPD,CS_Elect,CS_Fetanom,CS_Fetmac,CS_HIV,CS_HTNdis,CS_HxShoulder,CS_Mult,CS_UScar,depression_comb,Diabetes,DMControl,Druguse,Eclampsia,ECV,Education,gest_diab,gest_htn,GestHBP,GI_disease_comb,gi_disease9,Heart_disease_comb,high_Gravidity,high_height,HIV,HospElectCS,HospElectInd,Hostype,Hxanemia,Hxasthma,Hxcsection,Hxdepression,HxGIdis,Hxheartdis,Hxmacrosomia,HxnumCS,Hxpreterm,Hxrenaldis,Hxseizure,HxSTD,Hxstillbirth,Hxthyroid,Hyp_ace,Hyp_alpha,Hyp_beta,Hyp_meth,hypertyro,iatro_hypo,ImposedPE,Incompetence,Ind_anomaly,Ind_Chorio,Ind_elect,Ind_FComp,Ind_Fmacro,Ind_HTN,Ind_Hxfetal,Ind_HxMat,Ind_Mcond,Ind_Postdate,Ind_Still,Ind_Vbleed,Insurance,iufd9,Marital,momrace_new,MthInd_Mec,MthInd_Miso,MthInd_PGE2,no_TD,Oligo,other_TD,Parity,Polyhydramnios,PostHBP,pre_diab,pre_PROM,Preeclampsia,prelaborCD,prim_hypo,renal_disease_comb,renal_disease9,Rhincompat,Smoke,TD_nos,ThreatenedPB,threatpb9,UnspecHBP,uscar,version9,new_age,new_BMI,new_high_Age,new_high_BMI,Sitenum
Meconium,0.124445,0.118552,0.000000,0.110886,0.109743,0.113650,0.114302,0.046367,0.087777,0.049202,0.082048,0.085575,0.085635,0.045134,0.042157,0.044562,0.050909,0.051875,0.040138,0.000000,0.000000,0.000000,0.021112,0.070754,0.016644,0.095696,0.037039,0.000000,0.000000,0.073859,0.049901,0.043889,0.000000,0.067246,0.098459,0.126277,0.177301,0.123838,0.020161,0.000000,0.000000,0.000000,0.000000,0.055013,0.045255,0.128337,0.031090,0.032459,0.038812,0.093467,0.066228,0.022405,0.115439,0.104763,0.018111,0.000000,0.037643,0.035449,0.024812,0.000000,0.000000,0.006259,1.000000,0.000000,0.047356,0.047903,0.016771,0.023980,0.000000,0.033575,0.063626,0.010485,0.024112,0.096102,0.109094,0.032505,0.050853,0.000000,0.080687,0.001143,0.022000,0.000000,0.019459,0.012061,0.023756,0.051485,0.000000,0.106371,0.025457,0.008891,0.069838,0.080843,0.026904,0.009971,0.054468,0.044024,0.000000,0.024170,0.044523,0.000000,0.000000,0.026556,0.014943,0.018404,0.082885,0.046397,0.000000,0.022245,0.000000,0.000000,0.077597,0.021662,0.022216,0.068796,0.048165,0.000000,0.000000,0.090918,0.020410,0.000000,0.000000,0.022764,0.000000,0.008534,0.024655,0.035092,0.000000,0.168152,0.066111,0.153828,0.042963,0.028094,0.066145,0.024129,0.020258,0.017754,0.018979,0.065019,0.048641,0.005084,0.000000,0.050528,0.030535,0.000000,0.000000,0.000000,0.033479,0.000000,0.000000,0.000000,0.018117,0.000000,0.000000,0.000000,0.070526,0.020366,0.000000,0.000000,0.000000,0.000000,0.016047,0.060013,0.000000,0.000000,0.061126,0.000000,0.073542,0.091115,0.000000,0.015631,0.031525,0.025839,0.000000,0.000000,0.032824,0.019731,0.018328,0.032225,0.027600,0.026975,0.072974,0.000000,0.000000,0.000000,0.000000,0.025313,0.021678,0.049078,0.010094,0.021995,0.068461,0.000000,0.008366,0.054277,0.014073,0.034675,0.172732
Momseizure,0.030048,0.028654,0.011024,0.000000,0.037908,0.038572,0.048380,0.291157,0.057954,0.059639,0.391603,0.102392,0.009503,0.259160,0.000000,0.000000,0.000000,0.000000,0.000000,0.030138,0.031749,0.064828,0.010711,0.000000,0.064828,0.013083,0.053129,0.113979,0.064828,0.000000,0.025742,0.000000,0.229193,0.000000,0.000000,0.063558,0.016941,0.020175,0.032274,0.007528,0.000000,0.023305,0.000000,0.000000,0.000000,0.055749,0.033127,0.000000,0.000000,0.018238,0.000000,0.070627,0.056272,0.003808,0.013047,0.000000,0.000000,0.000000,0.012106,0.031749,0.000000,0.000000,0.000000,0.973633,0.000000,0.000000,0.000000,0.000000,0.015433,0.000000,0.003760,0.048813,0.000000,0.015117,0.000000,0.024208,0.008915,0.011668,0.090827,0.000000,0.000000,0.000000,0.034534,0.031720,0.000000,0.005551,0.002807,0.000000,0.000000,0.000000,0.029308,0.003230,0.000000,0.037735,0.007995,0.034639,0.012689,0.000000,0.005845,0.015001,0.009804,0.027986,0.031749,0.008066,0.011024,0.010404,0.021684,0.000000,0.079998,0.021684,0.003573,0.000000,0.000000,0.019034,0.064944,0.448781,0.006412,0.017437,0.000000,0.000000,0.000000,0.000000,0.020264,0.000000,0.000000,0.000000,0.011668,0.037488,0.067566,0.057226,0.000000,0.025944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048551,0.018022,0.000000,0.000000,0.113979,0.000000,0.048038,0.027417,0.024208,0.027417,0.000000,0.010404,0.028705,0.049449,0.008047,0.000000,0.015433,0.059634,0.035693,0.049449,0.000000,0.000000,0.016829,0.044787,0.023124,0.009510,0.041050,0.045651,0.000000,0.000000,0.000000,0.000000,0.000000,0.025186,0.000000,0.008366,0.036706,0.000000,0.000000,0.000000,0.005106,0.000000,0.000000,0.035693,0.003974,0.018344,0.000000,0.000000,0.028705,0.036465,0.000000,0.022466,0.000000,0.000000,0.000000,0.000000,0.101021
MthInd_AROM,0.206535,0.199456,0.021614,0.346463,0.260233,0.258632,0.350780,0.071825,0.349727,0.155771,0.083970,0.282926,0.323481,0.263338,0.078591,0.072334,0.035058,0.035960,0.065430,0.006728,0.000000,0.000000,0.000000,0.000000,0.000000,0.049798,0.059818,0.000000,0.000000,0.293805,0.213306,0.219524,0.000000,0.195894,0.158438,0.154846,0.151502,0.089819,0.050024,0.030288,0.000000,0.012782,0.000000,0.106766,0.636057,0.298161,0.043446,0.057021,0.030018,0.000000,0.045722,0.035026,0.355635,0.137062,0.013691,0.028336,0.018312,0.072637,0.005328,0.005108,0.000000,0.014434,0.047356,0.000000,0.999664,0.746754,0.080141,0.144826,0.000000,0.075324,0.307037,0.003000,0.026086,0.508761,0.209363,0.000000,0.104480,0.016075,0.670551,0.017214,0.034123,0.012606,0.011955,0.010678,0.000000,0.018353,0.018361,0.065698,0.015141,0.000000,0.062525,0.017910,0.054382,0.041163,0.027246,0.039432,0.008738,0.030037,0.008958,0.000000,0.000000,0.024033,0.000000,0.059793,0.017167,0.022510,0.014261,0.029912,0.000000,0.014261,0.146612,0.009063,0.000000,0.298181,0.033332,0.000000,0.036675,0.262026,0.002438,0.099807,0.124653,0.000000,0.000000,0.020964,0.043008,0.091081,0.016075,0.271867,0.180710,0.248410,0.101851,0.002612,0.161886,0.014071,0.000000,0.006982,0.026238,0.153613,0.056140,0.026664,0.000000,0.021189,0.022841,0.027396,0.000000,0.000000,0.029168,0.000000,0.011977,0.000000,0.018666,0.000000,0.000000,0.000000,0.649404,0.206942,0.074421,0.170056,0.050329,0.016124,0.148914,0.161953,0.000000,0.000000,0.161183,0.023797,0.171406,0.225450,0.294454,0.158479,0.262019,0.019365,0.036091,0.000000,0.081202,0.000000,0.017472,0.000000,0.114289,0.015612,0.156663,0.000000,0.028068,0.000000,0.015675,0.018540,0.034259,0.069136,0.000000,0.000000,0.165373,0.008547,0.109100,0.146859,0.065627,0.040016,0.365868
MthInd_Oxy,0.124855,0.120833,0.023040,0.254370,0.120953,0.106667,0.271890,0.074476,0.371385,0.123130,0.079385,0.297121,0.366087,0.214275,0.094950,0.085503,0.021076,0.000000,0.082446,0.000000,0.000000,0.000000,0.066419,0.053689,0.000000,0.009190,0.072533,0.000000,0.000000,0.181210,0.226294,0.270570,0.000000,0.173402,0.166891,0.159778,0.173797,0.056166,0.010393,0.032992,0.000000,0.019178,0.000000,0.108688,0.797357,0.240343,0.020312,0.066108,0.026227,0.017249,0.012519,0.005064,0.224511,0.185594,0.000000,0.023604,0.020276,0.095122,0.092095,0.000000,0.023752,0.003236,0.047903,0.000000,0.746754,0.999741,0.070340,0.134165,0.000000,0.044018,0.213235,0.024701,0.030984,0.637864,0.262665,0.000000,0.132783,0.021761,0.750516,0.006020,0.030526,0.021729,0.004027,0.005768,0.029097,0.020793,0.000000,0.027921,0.018440,0.000000,0.000000,0.012124,0.062495,0.049142,0.000000,0.050670,0.000000,0.005830,0.000000,0.019702,0.000000,0.012933,0.000000,0.037935,0.030453,0.027898,0.020577,0.028646,0.000000,0.020577,0.185265,0.000000,0.006224,0.208897,0.000000,0.007012,0.020991,0.123304,0.000000,0.105019,0.114404,0.004803,0.000000,0.000000,0.000000,0.077371,0.008810,0.198336,0.162703,0.098971,0.095287,0.008664,0.194698,0.005885,0.014306,0.000000,0.020413,0.191943,0.054328,0.019023,0.007899,0.000000,0.012789,0.016691,0.000000,0.000000,0.000000,0.007297,0.000000,0.000000,0.017885,0.000000,0.025040,0.031616,0.581336,0.235761,0.080313,0.241331,0.038649,0.008138,0.179402,0.194114,0.035355,0.026125,0.037716,0.000000,0.099398,0.114916,0.229118,0.143494,0.221083,0.012318,0.051107,0.000000,0.036412,0.000000,0.000000,0.000000,0.030741,0.020635,0.196672,0.000000,0.015418,0.000000,0.009131,0.000000,0.015171,0.081973,0.000000,0.051067,0.197302,0.017045,0.056975,0.125207,0.026930,0.025220,0.305455
Operative,0.101377,0.097823,0.000000,0.050154,0.071283,0.071475,0.024214,0.010406,0.028803,0.020646,0.000000,0.067852,0.045020,0.000000,0.042301,0.034174,0.000000,0.000000,0.037172,0.000000,0.000000,0.000000,0.000000,0.044644,0.000000,0.051015,0.000000,0.000000,0.029943,0.060350,0.453876,0.020629,0.000000,0.116018,0.111603,0.072464,0.116698,0.065808,0.008367,0.000000,0.000000,0.000000,0.000000,0.035321,0.062832,0.103315,0.010984,0.069168,0.000000,0.000000,0.024319,0.000000,0.069641,0.070921,0.031169,0.068934,0.197701,0.013677,0.067284,0.000000,0.033339,0.118374,0.016771,0.000000,0.080141,0.070340,1.000000,0.014635,0.000000,0.015274,0.030596,0.000000,0.044318,0.034823,0.078789,0.015606,0.070604,0.000000,0.044837,0.000000,0.019761,0.037796,0.031738,0.000000,0.000000,0.000000,0.000000,0.093885,0.000000,0.000000,0.022927,0.000000,0.076915,0.000000,0.000000,0.063815,0.000000,0.012558,0.000000,0.000000,0.000000,0.007558,0.000000,0.013924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042986,0.000000,0.000000,0.049276,0.025637,0.000000,0.000000,0.087259,0.000000,0.031172,0.035957,0.000000,0.000000,0.000000,0.071365,0.000000,0.000000,0.128836,0.059518,0.096102,0.041448,0.025442,0.043008,0.006627,0.000000,0.000000,0.000000,0.023694,0.027184,0.023305,0.000000,0.033388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.052225,0.023222,0.000000,0.038010,0.000000,0.012970,0.017255,0.019602,0.000000,0.000000,0.029992,0.000000,0.041794,0.055596,0.061684,0.056289,0.054992,0.000000,0.025480,0.000000,0.032243,0.000000,0.004693,0.000000,0.018080,0.028681,0.070071,0.000000,0.021867,0.000000,0.000000,0.016994,0.000000,0.049845,0.000000,0.000000,0.045397,0.008061,0.007490,0.000000,0.019229,0.000000,0.084834
Presentdel,0.065483,0.064194,0.070768,0.060931,0.141001,0.144720,0.097963,0.045758,0.104084,0.233029,0.105750,0.116541,0.102157,0.375849,0.895251,0.730143,0.051415,0.007897,0.716346,0.000000,0.000000,0.000000,0.019649,0.097632,0.000000,0.000000,0.079850,0.000000,0.000000,0.429917,0.230021,0.050124,0.000000,0.063619,0.145245,0.103754,0.070380,0.033640,0.069822,0.000000,0.000000,0.045967,0.000000,0.076481,0.106092,0.119355,0.103984,0.108883,0.052697,0.043763,0.042392,0.078318,0.080283,0.136737,0.000000,0.009043,0.032650,0.230504,0.143978,0.000000,0.000000,0.211055,0.023980,0.000000,0.144826,0.134165,0.014635,1.000000,0.078374,0.093638,0.126042,0.039690,0.000000,0.065921,0.431256,0.040618,0.811381,0.050592,0.191942,0.000000,0.079727,0.036634,0.027920,0.035921,0.062952,0.000000,0.102693,0.049144,0.049637,0.038765,0.047265,0.081765,0.102957,0.053129,0.057210,0.135046,0.000000,0.073972,0.000000,0.038775,0.031272,0.059200,0.000000,0.040917,0.015150,0.102677,0.000000,0.065656,0.014605,0.090015,0.301921,0.042796,0.075828,0.082618,0.051027,0.000000,0.120592,0.074751,0.035273,0.040757,0.000000,0.016584,0.000000,0.034586,0.026202,0.038837,0.000000,0.207831,0.118350,0.087695,0.072533,0.043680,0.247492,0.041787,0.021937,0.020249,0.041658,0.130726,0.061482,0.034060,0.000000,0.041866,0.017626,0.052807,0.039511,0.000000,0.051212,0.095532,0.000000,0.000000,0.041592,0.024019,0.000000,0.000000,0.119546,0.023995,0.000000,0.041370,0.000000,0.000000,0.000000,0.035171,0.053297,0.023032,0.065452,0.114775,0.076750,0.041037,0.010584,0.050856,0.043739,0.071485,0.061207,0.089021,0.000000,0.046531,0.055267,0.086840,0.086202,0.005872,0.249135,0.102997,0.036786,0.000000,0.000000,0.053173,0.023549,0.087137,0.000000,0.000000,0.246122,0.000000,0.018057,0.054722,0.010519,0.039447,0.165909
Prolapse,0.022730,0.024725,0.002707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.041044,0.000000,0.103523,0.034380,0.313464,0.049166,0.000000,0.014144,0.000000,0.020406,0.022013,0.513642,0.050044,0.001826,0.000000,0.050044,0.022292,0.000000,0.088864,0.050044,0.041145,0.061271,0.000000,0.014736,0.000000,0.008536,0.089658,0.000000,0.000000,0.000000,0.000000,0.000000,0.016172,0.000000,0.000000,0.000000,0.015267,0.040986,0.000000,0.017014,0.038065,0.000000,0.000000,0.059294,0.000000,0.006011,0.000000,0.000000,0.024081,0.029501,0.023357,0.000000,0.050235,0.000000,0.015433,0.000000,0.000000,0.000000,0.078374,0.983821,0.035434,0.011207,0.000000,0.000000,0.008120,0.002019,0.016961,0.036655,0.003992,0.024251,0.000000,0.002643,0.000000,0.000000,0.033884,0.000000,0.000000,0.026037,0.015737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039310,0.000000,0.000000,0.008299,0.000000,0.000000,0.023357,0.000000,0.002707,0.000000,0.014736,0.000000,0.062068,0.014736,0.000000,0.000000,0.000000,0.000000,0.004589,0.023357,0.000000,0.013550,0.000000,0.000000,0.000000,0.000000,0.013452,0.000000,0.022042,0.000000,0.003992,0.011975,0.007272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009051,0.000000,0.000000,0.006534,0.000000,0.000000,0.088864,0.000000,0.000000,0.019718,0.016961,0.019718,0.000000,0.000000,0.020808,0.037767,0.000000,0.000000,0.008761,0.000000,0.026616,0.037767,0.000000,0.000000,0.010191,0.034015,0.036679,0.000000,0.013958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017809,0.123176,0.000000,0.000000,0.000000,0.047071,0.000000,0.008422,0.000000,0.000000,0.026616,0.000000,0.023081,0.000000,0.000000,0.020808,0.000000,0.000000,0.015433,0.012196,0.000000,0.016652,0.000000,0.015834
ROM,0.056733,0.050874,0.026275,0.088589,0.077442,0.086917,0.124823,0.000000,0.081115,0.075677,0.000000,0.097186,0.088886,0.231020,0.061964,0.046625,0.082971,0.075512,0.048231,0.016078,0.036213,0.009339,0.002425,0.011250,0.009339,0.046298,0.000000,0.025107,0.009339,0.102610,0.073408,0.080022,0.000000,0.057933,0.023174,0.055731,0.012814,0.038889,0.007599,0.036212,0.000000,0.008400,0.000000,0.194128,0.115894,0.095755,0.042944,0.000000,0.078141,0.018428,0.015533,0.000000,0.125785,0.000000,0.000000,0.000000,0.015097,0.031356,0.018939,0.000000,0.000000,0.019334,0.033575,0.000000,0.075324,0.044018,0.015274,0.093638,0.035434,0.998353,0.256952,0.000000,0.000000,0.194979,0.071660,0.000000,0.077706,0.000000,0.300278,0.006368,0.004526,0.000000,0.000000,0.000000,0.000000,0.047419,0.000000,0.048201,0.000000,0.019325,0.028547,0.004960,0.000000,0.000000,0.022622,0.030109,0.007862,0.000000,0.000000,0.012061,0.023878,0.000000,0.000000,0.019064,0.000000,0.000000,0.000000,0.002153,0.014883,0.000000,0.014870,0.016017,0.006044,0.101987,0.026642,0.000000,0.000000,0.094092,0.039351,0.000000,0.026395,0.000000,0.000000,0.000000,0.000000,0.020022,0.005580,0.094073,0.078001,0.096705,0.023805,0.000000,0.022352,0.009964,0.000000,0.000000,0.000000,0.028995,0.054858,0.000000,0.000000,0.011930,0.000000,0.000000,0.025107,0.000000,0.012798,0.000000,0.000000,0.013275,0.012798,0.015472,0.000000,0.059499,0.057902,0.005722,0.000000,0.012681,0.000000,0.000000,0.013622,0.029128,0.000000,0.000000,0.057126,0.000000,0.053049,0.067446,0.018451,0.000000,0.014779,0.000000,0.000000,0.000000,0.038139,0.000000,0.009744,0.000000,0.684346,0.000000,0.125972,0.007722,0.000000,0.000000,0.000000,0.033484,0.012407,0.073839,0.000000,0.000000,0.023244,0.000000,0.045480,0.029814,0.008998,0.015351,0.159135
ROMmeth,0.204457,0.203403,0.015378,0.086691,0.140331,0.142530,0.212970,0.178226,0.167489,0.082137,0.197873,0.186969,0.330091,0.229789,0.100114,0.096028,0.114740,0.083046,0.096711,0.000000,0.000000,0.000000,0.016650,0.041714,0.012748,0.041898,0.162460,0.000000,0.000000,0.132016,0.130935,0.067167,0.000000,0.068849,0.146221,0.278858,0.374451,0.237282,0.120618,0.091462,0.000000,0.000000,0.000000,0.044314,0.134110,0.289273,0.054947,0.124353,0.111201,0.044169,0.082395,0.067441,0.153074,0.147889,0.030525,0.025496,0.030526,0.174176,0.198931,0.000000,0.049161,0.000000,0.063626,0.003760,0.307037,0.213235,0.030596,0.126042,0.011207,0.256952,1.000000,0.016333,0.016917,0.217956,0.277314,0.000000,0.276499,0.028893,0.258846,0.026829,0.041101,0.015720,0.027706,0.038847,0.028905,0.036894,0.017956,0.037334,0.060396,0.060837,0.038659,0.065331,0.113394,0.024374,0.058932,0.041377,0.003518,0.028854,0.038620,0.091513,0.000000,0.031731,0.016591,0.122157,0.067127,0.084420,0.008469,0.102377,0.016550,0.042173,0.238400,0.043848,0.000000,0.130554,0.037164,0.000000,0.039017,0.163757,0.063918,0.049803,0.073526,0.016202,0.000000,0.047911,0.062134,0.054558,0.000000,0.418499,0.136330,0.179367,0.155772,0.028766,0.187498,0.048133,0.022431,0.011086,0.031631,0.351490,0.035723,0.000000,0.012912,0.065351,0.000000,0.013267,0.000000,0.000000,0.076028,0.000000,0.000000,0.000000,0.027386,0.000000,0.000000,0.000000,0.225471,0.033649,0.022373,0.051042,0.010382,0.000000,0.088015,0.060844,0.021382,0.000000,0.036272,0.037661,0.050844,0.054843,0.148646,0.046188,0.084503,0.030485,0.060412,0.000000,0.055669,0.025868,0.065521,0.000000,0.342022,0.102614,0.302788,0.018828,0.010174,0.010177,0.017160,0.049196,0.032627,0.086829,0.027469,0.029024,0.195078,0.000000,0.056924,0.079373,0.045603,0.034916,0.493616
SE_pre,0.015793,0.026610,0.000000,0.068954,0.079255,0.083025,0.104720,0.284454,0.105042,0.000000,0.388239,0.093258,0.038239,0.344963,0.024964,0.044384,0.000000,0.009447,0.019849,0.002201,0.004553,0.023549,0.027128,0.000000,0.023549,0.050477,0.039848,0.045208,0.023549,0.083165,0.098041,0.081165,0.000000,0.031166,0.004834,0.081166,0.007292,0.031253,0.191835,0.061877,0.000000,0.050450,0.000000,0.026569,0.030073,0.086148,0.036456,0.000000,0.000000,0.048587,0.000000,0.202059,0.074174,0.000000,0.000000,0.007418,0.008799,0.033412,0.000000,0.004553,0.013341,0.000000,0.010485,0.048813,0.003000,0.024701,0.000000,0.039690,0.000000,0.000000,0.016333,0.995526,0.000000,0.062412,0.058193,0.000000,0.028492,0.000000,0.150467,0.000000,0.000000,0.000000,0.030679,0.000000,0.496256,0.000000,0.000000,0.006243,0.013802,0.012367,0.101154,0.017356,0.000000,0.032691,0.021013,0.090788,0.000000,0.000000,0.029491,0.000000,0.000000,0.412894,0.004553,0.038668,0.027649,0.000000,0.000000,0.120178,0.030436,0.000000,0.002812,0.008204,0.143277,0.047424,0.018573,0.067195,0.000000,0.016985,0.014474,0.012528,0.054566,0.000000,0.000000,0.046917,0.020223,0.000000,0.000000,0.074148,0.062074,0.086017,0.000000,0.025303,0.010467,0.003313,0.000000,0.026712,0.000000,0.023850,0.027702,0.073187,0.005302,0.032659,0.000000,0.000000,0.045208,0.000000,0.160738,0.058556,0.000000,0.000000,0.584921,0.010309,0.000000,0.016075,0.033896,0.000000,0.000000,0.105493,0.007987,0.016075,0.052415,0.015661,0.000000,0.013598,0.070636,0.000000,0.048562,0.084480,0.000000,0.014688,0.000000,0.000000,0.000000,0.000000,0.061607,0.000000,0.162069,0.155897,0.000000,0.084831,0.052587,0.000000,0.103258,0.170113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008490,0.000000,0.063314,0.206300,0.043664,0.114037,0.113330
Shoulder,0.006904,0.000000,0.007923,0.000000,0.015111,0.018941,0.019722,0.000000,0.034518,0.000000,0.000000,0.043236,0.012311,0.000000,0.021310,0.015962,0.000000,0.000000,0.017125,0.000000,0.000000,0.021072,0.000000,0.021447,0.021072,0.017405,0.013706,0.041365,0.021072,0.047748,0.076604,0.020317,0.000000,0.059534,0.029167,0.000000,0.002756,0.000000,0.009161,0.000000,0.000000,0.000000,0.000000,0.009283,0.024808,0.029721,0.002904,0.000000,0.000000,0.010604,0.013073,0.006679,0.000000,0.030885,0.000000,0.000124,0.034903,0.018020,0.022043,0.000000,0.000000,0.011160,0.024112,0.000000,0.026086,0.030984,0.044318,0.000000,0.000000,0.000000,0.016917,0.000000,0.996191,0.000000,0.038435,0.000000,0.031502,0.000000,0.041137,0.007363,0.000000,0.013605,0.000000,0.000000,0.005625,0.000000,0.000000,0.000000,0.000000,0.024361,0.000000,0.013865,0.005053,0.000000,0.000000,0.013711,0.000000,0.000000,0.000000,0.000000,0.000000,0.011776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027571,0.000000,0.029093,0.000000,0.026425,0.017416,0.009161,0.000000,0.000000,0.007715,0.013672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008426,0.000000,0.000000,0.000000,0.020559,0.000000,0.000000,0.000000,0.010907,0.009422,0.008280,0.000000,0.000000,0.000000,0.000000,0.000000,0.041365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013878,0.021351,0.000000,0.000000,0.000000,0.005323,0.013878,0.011138,0.004708,0.000000,0.011418,0.000000,0.000000,0.034430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019418,0.000000,0.000000,0.036401,0.000000,0.000000,0.005323,0.000000,0.002061,0.000000,0.000000,0.030748,0.000000,0.021728,0.023163,0.000000,0.000000,0.000000,0.000000,0.043283
spontlabor,0.018114,0.000000,0.015945,0.224345,0.151545,0.152376,0.276671,0.136962,0.382318,0.070256,0.146422,0.236673,0.560668,0.208782,0.038179,0.035074,0.000000,0.000000,0.022516,0.007003,0.018839,0.000000,0.070266,0.044542,0.000000,0.067200,0.079731,0.000000,0.000000,0.163942,0.179752,0.363214,0.036416,0.076948,0.022788,0.111218,0.070689,0.048196,0.038362,0.000000,0.000000,0.033189,0.000000,0.329025,0.800237,0.164277,0.021220,0.057450,0.000000,0.072991,0.000000,0.057544,0.164301,0.087656,0.000000,0.040079,0.021128,0.083272,0.006794,0.000000,0.067019,0.012788,0.096102,0.015117,0.508761,0.637864,0.034823,0.065921,0.008120,0.194979,0.217956,0.062412,0.000000,0.999805,0.147758,0.000000,0.082317,0.016101,0.715867,0.000000,0.000000,0.017964,0.000000,0.000000,0.064658,0.013626,0.029420,0.076046,0.013163,0.035583,0.080188,0.030782,0.058147,0.055333,0.030742,0.031308,0.000000,0.000000,0.000000,0.010632,0.015686,0.086744,0.000000,0.136595,0.019406,0.025659,0.022378,0.030938,0.000000,0.012100,0.042448,0.000000,0.067253,0.087189,0.035516,0.025378,0.000000,0.088773,0.060513,0.100350,0.098121,0.028780,0.015623,0.031633,0.047558,0.023257,0.019636,0.151731,0.052094,0.185878,0.033327,0.004897,0.040171,0.000000,0.039765,0.021427,0.051460,0.062577,0.000000,0.026580,0.019374,0.017082,0.042133,0.007109,0.000000,0.000000,0.014377,0.031367,0.000000,0.000000,0.055323,0.008049,0.035228,0.017360,0.416313,0.188071,0.058166,0.207271,0.027719,0.017360,0.185718,0.219838,0.055003,0.020420,0.096645,0.029757,0.013879,0.074588,0.166199,0.191388,0.186055,0.013506,0.086658,0.000000,0.031736,0.020162,0.061614,0.049529,0.040211,0.056525,0.379189,0.022661,0.031045,0.020589,0.000000,0.000000,0.000000,0.083070,0.000000,0.056253,0.047256,0.000000,0.094939,0.078533,0.038232,0.051503,0.235054
